"","Id","Apellido","Nombre","Propio","Padre","Madre","PIngFam","IngFam","Hijos","Exitable","Extravagante","Pesimista","Timido","Sentimental","Dependiente","Responsable","Capaz","Sociable","Servicial","Etico","Conciente","Espiritual","Impulsivo","Desordenado","Temeroso","Vago","Apego","Empatia","Compasivo","VxH"
"8966",8966,"KMRLQ","PDSIA","S","P","P",0.083950364,42648.8059,0,0.121928886,0.947326715,0.089353255,0.104301162,0.002839438,0.507730602,0.180594466,0.936503325,0.217771438,0.497434803,0.987307994,0.534297577,0.245058092,0.092490627,0.810851089,0.366429703,0.098333755,0.433330715,0.277358656,0.977381512,0.708293674
"8967",8967,"VKRMP","OCYYW","P","P","P",0.348853372,281.9577939,0,0.745157178,0.614969271,0.761697212,0.704689855,0.072289983,0.109587021,0.991092279,0.129271771,0.144009771,0.213372493,0.061447263,0.465772059,0.403325101,0.241492499,0.578312715,0.637091953,0.804076228,0.06244998,0.719457063,0.876021295,0.526143021
"8968",8968,"HEDLL","RQQXK","P","S","S",0.232316663,16649.96886,0,0.44902419,0.006632504,0.594214698,0.412410939,0.164381893,0.612082908,0.652548083,0.139487986,0.319777014,0.736135831,0.900357436,0.620990468,0.276717959,0.939740207,0.751599533,0.089443633,0.527784757,0.30809439,0.472524368,0.151054809,0.69438544
"8969",8969,"XGTOJ","QRNYJ","P","P","P",0.184253573,7244.991829,0,0.402060709,0.351200028,0.856356876,0.150202887,0.198412856,0.381492063,0.108686968,0.325300647,0.638234085,0.845993861,0.042303841,0.094616033,0.172974411,0.100306868,0.301710602,0.919229905,0.657928206,0.363802184,0.433080265,0.658527803,0.473153044
"8970",8970,"NLTBD","XHTUA","S","P","P",0.509497355,2739.797709,1,0.779396569,0.487625035,0.122379713,0.522742595,0.955559572,0.483540021,0.822740981,0.198147904,0.976451565,0.207554036,0.665610103,0.430430398,0.678636708,0.139584541,0.389861359,0.520011757,0.321607151,0.479353309,0.19186719,0.784725569,0.72404052
"8971",8971,"FMVXA","OFMWO","S","P","P",0.760766302,40651.26271,0,0.15762635,0.995000362,0.634540898,0.827497869,0.877428986,0.094796295,0.180962149,0.241365852,0.268196244,0.743596632,0.160453115,0.159028492,0.587123301,0.887620799,0.888542398,0.243590264,0.510521261,0.888299987,0.941476058,0.804019995,0.559733075
"8972",8972,"VKDXT","DOLGP","P","P","S",0.443732207,1638.599782,0,0.381899681,0.158934452,0.330786728,0.085633009,0.629698547,0.211367527,0.546672968,0.458908322,0.922606487,0.80064173,0.441086496,0.089347865,0.244766601,0.358238824,0.242176933,0.947339009,0.946145349,0.636783852,0.664761158,0.964996286,0.682317936
"8973",8973,"QWFRB","NRDOD","S","P","S",0.071521284,9631.773494,0,0.946130444,0.518118739,0.534438259,0.522716918,0.131956331,0.610511216,0.025434449,0.577302181,0.610573623,0.854995161,0.158360705,0.518704531,0.409539419,0.320171153,0.287856483,0.473208499,0.151211108,0.416642042,0.449214339,0.051955544,0.836926642
"8974",8974,"WLIDP","QWYYO","S","P","P",0.178248518,47498.85415,1,0.374897531,0.426611071,0.450581026,0.787982841,0.711890694,0.807682756,0.924927477,0.780807421,0.844842552,0.544061812,0.460115862,0.030177671,0.524639688,0.730664397,0.072673906,0.532077174,0.264770996,0.46362086,0.302116558,0.17846879,0.753190688
"8975",8975,"NBHGK","OUNGP","P","P","S",0.1664543,46007.79114,0,0.819115214,0.177104505,0.117629429,0.066263348,0.682040971,0.893110838,0.230471937,0.881848076,0.108230169,0.387184968,0.532676968,0.502461567,0.622884968,0.320331672,0.858974157,0.40879043,0.286906616,0.497425713,0.188108593,0.081231641,0.62710758
"8976",8976,"TGYHG","EPMAH","P","S","S",0.010971425,29446.76737,0,0.037895218,0.88729017,0.748690697,0.03695073,0.85357223,0.464816414,0.937823247,0.062214997,0.11160893,0.215324579,0.188319584,0.019171153,0.260655977,0.70038651,0.860070419,0.812220757,0.859827879,0.30088461,0.304941218,0.269455741,0.612791061
"8977",8977,"NVCIH","NOEOH","U","S","P",0.555125707,27759.14326,0,0.327294944,0.630835078,0.875450381,0.363191891,0.151077818,0.494272301,0.521387731,0.54078217,0.844362928,0.831489329,0.846589072,0.486738454,0.110766483,0.363465849,0.022097664,0.98386577,0.008417744,0.056073123,0.818334567,0.509903262,0.574644131
"8978",8978,"NEIFI","GIFOS","P","P","S",0.284100382,1139.558227,0,0.613108077,0.4460095,0.756954541,0.61942076,0.705146566,0.234984176,0.248574365,0.150483347,0.87177223,0.10921789,0.87980925,0.925345378,0.795643034,0.854519393,0.025055102,0.014897288,0.718112956,0.638288363,0.430339918,0.7284244,0.576426024
"8979",8979,"AXSWW","QVTRU","P","P","P",0.478890207,34551.26342,0,0.109969004,0.669589695,0.774159262,0.637927849,0.078438272,0.972211018,0.750821345,0.984666925,0.238761989,0.758359718,0.22528617,0.961585103,0.775632057,0.790398922,0.35441147,0.423800353,0.435833458,0.260411998,0.960776717,0.075438143,0.468345779
"8980",8980,"PXFEY","HLSGI","P","S","P",0.450408463,13582.10722,0,0.543185821,0.202551058,0.200146689,0.755258318,0.396995881,0.050786944,0.259938456,0.30824266,0.339891661,0.361824059,0.076973396,0.73999782,0.970083334,0.861478639,0.683773669,0.058777277,0.402573681,0.337516619,0.135217891,0.528405658,0.40489771
"8981",8981,"GPXCR","MFXBY","S","U","P",0.15099549,49990.71016,1,0.804421224,0.259130485,0.054301346,0.741528871,0.761760178,0.689407956,0.611755409,0.2924654,0.736258959,0.449587949,0.908796192,0.40736962,0.275529348,0.318537274,0.391045565,0.798520191,0.556900977,0.684972439,0.518698294,0.346768684,0.658741981
"8982",8982,"YDSMA","UEHQT","S","P","P",0.559881262,45916.51753,0,0.543945604,0.358071644,0.083933541,0.120838016,0.369732377,0.575235907,0.537630916,0.03832798,0.141062869,0.460201619,0.273791653,0.440241674,0.085851948,0.262356353,0.561173862,0.532908705,0.838869935,0.89985586,0.048786231,0.749887915,0.785398536
"8983",8983,"XNJLQ","YWGXS","P","P","S",0.213490613,42905.17119,1,0.121363588,0.346808759,0.918615995,0.181390056,0.768785826,0.609839516,0.495215774,0.271148204,0.05100102,0.943573606,0.715385086,0.329945574,0.852796005,0.503819842,0.555769725,0.605174521,0.49432293,0.747035886,0.526313854,0.338949044,0.648426043
"8984",8984,"WEGFB","RINYU","P","P","P",0.274842212,515.4319954,0,0.139452688,0.920987512,0.163437724,0.80258186,0.004299782,0.653586724,0.837905037,0.999432166,0.541416096,0.694588529,0.312986644,0.820800222,0.601667715,0.987695657,0.529360471,0.218143325,0.786487533,0.871018186,0.231418482,0.959549915,0.648405955
"8985",8985,"QOOMU","QSXUP","P","U","S",0.92593573,2857.636738,0,0.023094478,0.804544808,0.738437075,0.670467335,0.910047385,0.994679776,0.402882613,0.371653153,0.384196675,0.542258633,0.84891168,0.582806806,0.743499487,0.642743327,0.861325491,0.467909577,0.297400945,0.115847434,0.433691805,0.701001514,0.480996279
"8986",8986,"AMEUT","WKGBM","S","P","P",0.581943138,16144.95268,0,0.058144248,0.42597553,0.23442999,0.717966934,0.471840482,0.06482018,0.353422236,0.535969747,0.286281299,0.519634022,0.641819005,0.53633069,0.806148922,0.134958599,0.813087971,0.193792674,0.408193517,0.972465736,0.296924468,0.647244103,0.564273311
"8987",8987,"BBRJY","JBVDF","P","S","U",0.851381451,47871.56764,0,0.895314072,0.372218363,0.207635937,0.797050007,0.12934203,0.060651195,0.665127362,0.205204115,0.767433882,0.927278734,0.754125399,0.713419853,0.266833667,0.380420863,0.7605038,0.428330973,0.933554004,0.328170664,0.15180977,0.019248256,0.539707891
"8988",8988,"YKWIW","WKOFX","S","S","U",0.480021602,8532.687541,0,0.658103348,0.577672018,0.796193725,0.541130945,0.552917139,0.724589288,0.489329028,0.435998783,0.077238209,0.270725399,0.043810204,0.722666344,0.283725538,0.243591364,0.061029731,0.689980279,0.432720131,0.033106884,0.269122755,0.661720998,0.58824026
"8989",8989,"FNQWU","HOJOB","S","S","U",0.77868862,33637.50317,0,0.251042767,0.462402537,0.489197719,0.56443567,0.390329909,0.231468079,0.399759915,0.468162358,0.46434501,0.004581033,0.271389196,0.880534256,0.211889083,0.915800921,0.630915866,0.21295733,0.846961605,0.482464539,0.760691231,0.617171631,0.677627971
"8990",8990,"MBJOK","WDRDY","S","P","P",0.392107662,12321.47825,0,0.830712829,0.587799119,0.322237568,0.162971267,0.072617139,0.893833174,0.934148441,0.405783028,0.063799806,0.481119447,0.881085086,0.857963646,0.223836972,0.50335604,0.665774591,0.756256286,0.305498213,0.851807002,0.520850168,0.894812881,0.670432674
"8991",8991,"TNUOQ","UWBOB","U","P","P",0.036077632,11863.89499,0,0.508103994,0.726959088,0.758777372,0.777684018,0.229082383,0.321439315,0.781585829,0.916805938,0.657329525,0.205247314,0.402989677,0.827038802,0.301882087,0.551146607,0.941664986,0.406062071,0.704372181,0.916059458,0.891970584,0.830155835,0.385496522
"8992",8992,"QHMVI","GLMGP","P","S","S",0.572291354,14131.15865,0,0.132656072,0.069223053,0.66368972,0.9659895,0.840196453,0.344605931,0.016709366,0.482546149,0.612858748,0.00841295,0.064145873,0.320538857,0.285166643,0.159143523,0.627901531,0.910513469,0.214003194,0.176406897,0.204151507,0.76881251,0.305464493
"8993",8993,"LGIOA","XBAAE","P","P","P",0.128294284,1802.25616,1,0.512829054,0.373758992,0.916537027,0.267183779,0.798128211,0.740749724,0.8615336,0.702696056,0.898017941,0.058341792,0.97917428,0.911245993,0.899922528,0.364867511,0.012376197,0.470460677,0.17486207,0.426351374,0.926572505,0.445541329,0.428966216
"8994",8994,"JSYPL","GGJNH","P","P","P",0.747496356,37255.16553,0,0.197352068,0.776913379,0.943608031,0.400922469,0.68804621,0.162799679,0.980839296,0.921584444,0.109159416,0.214170551,0.746225555,0.669761283,0.16490366,0.822475438,0.874755547,0.901666873,0.554059541,0.291823343,0.88233765,0.616652192,0.363351557
"8995",8995,"PVDUE","EYQUB","U","P","P",0.329212851,27682.51188,4,0.756748801,0.309524559,0.320913694,0.705714636,0.581267348,0.137130415,0.975621552,0.118147863,0.952825678,0.587031867,0.932120379,0.189789581,0.081743175,0.512465851,0.227359783,0.781828816,0.958682895,0.391156484,0.741230012,0.783763946,0.702664869
"8996",8996,"AVECH","LYHPN","P","P","S",0.487055848,19794.46891,1,0.715584179,0.879613276,0.371935,0.499279155,0.3425574,0.919785796,0.92388964,0.923187799,0.761315507,0.196046695,0.266921943,0.838710774,0.522493409,0.148863213,0.415673319,0.611483057,0.333323052,0.618652462,0.123673452,0.099671462,0.591626725
"8997",8997,"GYWFE","WQIVU","S","U","S",0.902615052,21174.31338,0,0.240355292,0.730538973,0.65122239,0.538912913,0.631852174,0.420291317,0.390183549,0.728642858,0.749505114,0.394858932,0.318857643,0.304370985,0.938521863,0.957380656,0.436605375,0.250911702,0.867735298,0.506679838,0.75111724,0.237440526,0.756088173
"8998",8998,"APQMH","KBFYB","P","S","U",0.399470145,36436.25836,0,0.729127782,0.342787927,0.268063507,0.641525392,0.44165946,0.910158173,0.687247351,0.449884079,0.785841536,0.576378444,0.430013094,0.893706571,0.736465086,0.00889255,0.691459227,0.845989627,0.790976325,0.507140264,0.211740948,0.763474621,0.425829649
"8999",8999,"XCVRL","BAQBW","P","P","P",0.90596738,21217.22856,0,0.805848091,0.103645669,0.442787103,0.389274167,0.610690421,0.438601473,0.562113304,0.877950479,0.107212816,0.623104003,0.986035367,0.582134431,0.440648007,0.206437969,0.726031313,0.145326243,0.954787199,0.712740168,0.017480884,0.439397888,0.459159446
"9000",9000,"NJJJY","OKHCA","P","P","S",0.779652836,4507.72674,0,0.101363038,0.700236064,0.241164505,0.20894591,0.875044969,0.567290342,0.760735084,0.00162454,0.952279028,0.446057843,0.60890735,0.879988057,0.217219011,0.993029342,0.89123977,0.857105066,0.555846179,0.843698413,0.481946026,0.244670087,0.467594189
"9001",9001,"RDGLN","WAYYO","S","S","P",0.188567204,29679.94967,0,0.765094362,0.966163871,0.965479117,0.037894601,0.027465365,0.392477323,0.443928472,0.250828162,0.547748822,0.361532012,0.611453014,0.92590561,0.446118077,0.05690634,0.201882313,0.850625924,0.542641016,0.843503907,0.008225603,0.082920399,0.630874623
"9002",9002,"RCPIJ","OXOKK","P","P","P",0.843387515,23101.08043,4,0.661594446,0.546245466,0.797892806,0.035695241,0.426657947,0.196496589,0.373517724,0.860394703,0.39384675,0.376500623,0.812736484,0.939461741,0.300866301,0.527293438,0.58271544,0.042737833,0.392834746,0.515199073,0.989943631,0.490588632,0.723171704
"9003",9003,"XUWRE","SUOFM","P","U","U",0.131351781,16373.13451,1,0.431628832,0.511328476,0.516889539,0.649812047,0.298847398,0.870912921,0.361350824,0.968541607,0.03585704,0.003873272,0.893819631,0.216699376,0.296874257,0.6250906,0.551371622,0.802790078,0.683319247,0.245100127,0.308413187,0.323342689,0.528192283
"9004",9004,"BQGVW","OSCWE","U","P","P",0.49602188,18075.88756,0,0.986641941,0.849666956,0.49536726,0.457089567,0.551540204,0.369393115,0.433916646,0.874522225,0.285232596,0.199313581,0.404978311,0.31740359,0.985996305,0.81704196,0.81358415,0.712323486,0.587264278,0.40134274,0.778506646,0.32007676,0.45465135
"9005",9005,"DUHTL","NMVRG","S","P","P",0.373375617,34456.95572,0,0.432320379,0.445868997,0.136314402,0.403363171,0.547404956,0.491410666,0.259727722,0.785501544,0.989686045,0.270000314,0.402869099,0.661066228,0.664814533,0.851753735,0.555949031,0.63518527,0.996737783,0.859216094,0.944397754,0.958751851,0.432311498
"9006",9006,"YADAU","BUXJV","P","P","U",0.007892793,198.636474,1,0.435851994,0.104520375,0.993629657,0.575935291,0.738979885,0.390434212,0.540554866,0.670747964,0.059819545,0.274716264,0.612844702,0.40897937,0.965423593,0.52774022,0.963768165,0.479220938,0.177660731,0.141646586,0.308518016,0.794333796,0.400633445
"9007",9007,"KCGYC","GRDTC","P","S","U",0.912038074,13297.57633,0,0.74932947,0.695138225,0.016939403,0.316999982,0.18132075,0.057935609,0.141760865,0.052829129,0.972866559,0.984352251,0.385650537,0.433582695,0.999163423,0.087387496,0.004680465,0.623075756,0.349434343,0.795512387,0.283144989,0.777492268,0.64027099
"9008",9008,"FLFTC","QWMWI","P","P","S",0.277573776,37644.04498,0,0.074107956,0.11763998,0.389393456,0.362189542,0.639826703,0.98013373,0.260853618,0.864166615,0.945110488,0.464864998,0.358859357,0.4807799,0.931351638,0.09082548,0.560555929,0.346860187,0.548981652,0.59207607,0.773757019,0.874415117,0.514305642
"9009",9009,"DCJJB","RUFQL","P","U","P",0.755581294,30514.9755,0,0.528864183,0.292633844,0.482723747,0.68026503,0.705310624,0.99953617,0.231757006,0.377165131,0.32250562,0.984076257,0.821411723,0.84226271,0.196916794,0.983420976,0.728307948,0.449343406,0.365415389,0.665150022,0.14961754,0.911686632,0.68154544
"9010",9010,"LXQHN","LIINI","S","P","P",0.220569579,45624.38018,0,0.394368799,0.824330351,0.95149442,0.289888025,0.249903232,0.209638813,0.954334962,0.335606511,0.134007569,0.814081298,0.62600069,0.698013231,0.522358091,0.056241259,0.455787836,0.935351428,0.826257676,0.944986293,0.201714313,0.402199785,0.517440508
"9011",9011,"VIVWR","DCLNK","P","U","P",0.934291862,18641.4463,0,0.141939683,0.486295023,0.645870103,0.0520371,0.55303116,0.885092344,0.142085069,0.940982178,0.68557862,0.837748834,0.174277589,0.332933309,0.208152643,0.374021546,0.245558186,0.596083712,0.673619901,0.840336662,0.528466784,0.453651084,0.684657446
"9012",9012,"PAFNY","YRNHK","S","P","S",0.197693788,24427.09781,2,0.285654027,0.915065377,0.173067065,0.070131887,0.097284535,0.652790474,0.999839531,0.284383956,0.092568875,0.083326785,0.911558128,0.740145471,0.187888155,0.477629543,0.81723318,0.397917899,0.536610459,0.353058499,0.504507071,0.103713673,0.859611825
"9013",9013,"UNBDW","SSPQW","P","S","P",0.143821944,5271.237207,0,0.660853574,0.848824425,0.348140693,0.105321039,0.004680368,0.598445597,0.301587667,0.271958607,0.280889873,0.120291819,0.257943141,0.304823084,0.878641609,0.43200182,0.734446754,0.290174558,0.50730695,0.902497153,0.663208535,0.207599037,0.453996449
"9014",9014,"FKQYH","WLFIA","U","S","S",0.898993018,32122.05589,0,0.099236294,0.178639633,0.667360675,0.931773071,0.287418748,0.138665955,0.970968846,0.728302747,0.360695192,0.449292528,0.587164396,0.340407695,0.327157069,0.195137339,0.919233834,0.01632029,0.90233904,0.431314443,0.718553419,0.535173295,0.501202916
"9015",9015,"UWXDP","XQJFK","P","P","P",0.65862132,33640.05661,1,0.815575695,0.7490941,0.145560952,0.555036233,0.982131655,0.972097433,0.042923614,0.817352614,0.14043061,0.911959971,0.905099181,0.674992902,0.661610855,0.071371962,0.527503325,0.884386769,0.352607646,0.218900229,0.261615999,0.096478021,0.496214567
"9016",9016,"STIWH","RYFGX","P","S","P",0.665989157,15719.57773,0,0.95179409,0.341949496,0.721495647,0.266201284,0.075059941,0.901199741,0.045560276,0.244686908,0.174346649,0.589086364,0.411695827,0.294957409,0.12202011,0.631838259,0.260506563,0.339436072,0.178573743,0.97403804,0.731413813,0.599508425,0.60599935
"9017",9017,"HCHKN","HHTFS","S","U","P",0.506271441,21474.59167,0,0.08788351,0.369236218,0.676417778,0.195397941,0.708725701,0.005234737,0.806498217,0.76229872,0.051853379,0.030767529,0.32701571,0.551683558,0.361193105,0.245700086,0.873257929,0.252528747,0.22338984,0.193988831,0.76856877,0.830585529,0.880351065
"9018",9018,"RIKJD","VYTMD","P","U","P",0.238988599,45392.29497,0,0.146298607,0.334798014,0.507735837,0.258015919,0.06661365,0.15415028,0.931998528,0.848409161,0.180495276,0.969337636,0.702133145,0.81835956,0.82216802,0.433621922,0.893477567,0.317413559,0.193193854,0.139850369,0.869766608,0.69219366,0.751570649
"9019",9019,"MBNBV","MIPWJ","P","P","P",0.289934087,23362.85914,0,0.071890292,0.270662953,0.086222859,0.904363194,0.90829599,0.852731846,0.085371069,0.705081136,0.466581107,0.308410605,0.833443415,0.021661554,0.141968208,0.997489624,0.895062746,0.779758818,0.760212306,0.979631578,0.861423662,0.345003084,0.308354632
"9020",9020,"OGSXB","BQXWS","P","S","P",0.173089483,12092.9184,0,0.620273328,0.635341002,0.232927997,0.480413698,0.91349275,0.837807657,0.686528209,0.094995239,0.907124565,0.139372756,0.03844806,0.530243432,0.294540735,0.002467541,0.599839232,0.214591408,0.056112456,0.623613853,0.115938022,0.058801494,0.692932195
"9021",9021,"IQYMG","FVSUB","P","P","P",0.205860969,849.1993703,4,0.675498815,0.632555361,0.86297678,0.293431309,0.981820099,0.896744042,0.61743428,0.403394848,0.117075051,0.475090744,0.634827511,0.394976522,0.893200278,0.328241019,0.529920093,0.624890789,0.7788387,0.629578221,0.953719261,0.649160681,0.582876946
"9022",9022,"TNKWV","GITYY","S","S","S",0.385819511,21600.56542,1,0.343135691,0.363769515,0.235414433,0.308736927,0.684155419,0.109566914,0.876780499,0.341436302,0.700337034,0.358211116,0.075951706,0.154257723,0.160499326,0.526397547,0.596549253,0.337371089,0.46076177,0.394085138,0.315585541,0.975251476,0.802747834
"9023",9023,"FEQFE","CNUPS","P","S","P",0.591328937,44632.63547,0,0.62188884,0.023393306,0.236010706,0.509906205,0.27164985,0.620052803,0.958221146,0.163031852,0.696171446,0.429412058,0.863038731,0.051564935,0.586962583,0.245521595,0.412584443,0.36895195,0.737029655,0.663484488,0.279465672,0.379460692,0.38701848
"9024",9024,"EJAHX","XYHOL","S","P","S",0.587808324,44540.26121,0,0.366216878,0.788030772,0.671166263,0.134498164,0.759488235,0.087860198,0.091219946,0.335238531,0.315636533,0.199800516,0.273605051,0.772691105,0.49486929,0.59496375,0.752185245,0.577287223,0.14669049,0.014046272,0.146253486,0.306139757,0.774235871
"9025",9025,"IVTRB","SUAVH","U","S","U",0.981640576,30614.47369,0,0.149441636,0.920890647,0.741748398,0.211085757,0.959106578,0.862286482,0.787464976,0.721323832,0.574223779,0.777803514,0.814212788,0.197807365,0.748330188,0.164222175,0.430229335,0.67777852,0.317356056,0.440249252,0.980402668,0.351846853,0.29239308
"9026",9026,"VTROY","NYMMR","S","S","S",0.627477328,30801.86827,0,0.630557028,0.576218761,0.174179976,0.615266183,0.1994825,0.088110853,0.48884958,0.710031605,0.908711645,0.293471189,0.63898879,0.050372723,0.646854853,0.684416834,0.891935063,0.56407384,0.806543619,0.07841441,0.777997913,0.990588254,0.478378803
"9027",9027,"YURPJ","LIMBC","U","S","P",0.569483086,4063.441124,2,0.336489823,0.081186551,0.115530425,0.001878396,0.421785985,0.942625137,0.153536583,0.628308742,0.262737825,0.790921253,0.814235558,0.238957581,0.339143005,0.174215654,0.064299964,0.028871771,0.324302755,0.409963251,0.647445322,0.284660297,0.621907013
"9028",9028,"TLWCQ","LMGDX","P","U","S",0.307114407,8959.137426,2,0.569067887,0.268070661,0.7768205,0.634943185,0.741985318,0.002225563,0.452002743,0.025931308,0.682862285,0.432595007,0.111837695,0.719953169,0.539802239,0.880914449,0.53050988,0.509538031,0.209766075,0.777540858,0.144460939,0.444044043,0.829562406
"9029",9029,"OPYPU","WGGTP","P","S","S",0.729605307,44714.28309,0,0.39939166,0.23896228,0.441914191,0.617911897,0.685611724,0.572418081,0.891296931,0.716327778,0.477436012,0.703840324,0.668503404,0.687100301,0.803433947,0.33694346,0.204668737,0.721455203,0.060139434,0.520286522,0.622792397,0.019840514,0.432488515
"9030",9030,"IKGFF","SXERB","P","P","S",0.296782246,21885.5508,1,0.185256131,0.902700197,0.223406399,0.013750292,0.932107387,0.661645828,0.56884548,0.36199487,0.192925723,0.554993634,0.257836007,0.524732947,0.067267222,0.632904008,0.61993156,0.895585703,0.201300154,0.948795328,0.545993011,0.605630465,0.712933831
"9031",9031,"GJYEF","AJAHP","S","P","S",0.681855053,48903.73143,0,0.160026709,0.338605559,0.960734386,0.35164642,0.4374571,0.727197279,0.21736539,0.528598603,0.970801421,0.9873845,0.872968846,0.780873478,0.952807974,0.848696939,0.238873506,0.892972624,0.044425848,0.397817001,0.800802506,0.03219245,0.461231235
"9032",9032,"TERUD","YKHDL","P","P","S",0.711918764,36814.79045,1,0.069542504,0.208500939,0.676694088,0.701929597,0.857897401,0.512326764,0.294928346,0.497657143,0.019934973,0.268483963,0.615684283,0.12935144,0.512220653,0.357062326,0.448939468,0.581446665,0.582741262,0.528998159,0.221945151,0.692907699,0.458235333
"9033",9033,"PFINT","WEHOA","P","P","U",0.165326413,7782.992763,4,0.778344571,0.274841813,0.081496252,0.979490762,0.575025841,0.468291833,0.696772291,0.425458325,0.326652801,0.420927256,0.772113423,0.812367164,0.009898034,0.76436976,0.65545825,0.059805255,0.505954004,0.569559299,0.606858518,0.810146823,0.880909619
"9034",9034,"VYMUK","EESQX","S","S","U",0.580543775,6392.802109,0,0.662190191,0.95228097,0.817447585,0.493734463,0.406635717,0.504127725,0.097510392,0.448891983,0.970257294,0.921933499,0.522931585,0.078838413,0.07861366,0.485371176,0.039908201,0.835882484,0.019605767,0.940655983,0.697753994,0.712789051,0.664628741
"9035",9035,"KMOWU","RQWUK","S","S","U",0.219979788,17902.70996,0,0.567945108,0.931985922,0.103183952,0.12291089,0.152910949,0.540007449,0.218232556,0.965167249,0.464417535,0.256527546,0.947920396,0.328893877,0.391836618,0.821434211,0.237514499,0.239903757,0.885023669,0.344942378,0.866529509,0.082343546,0.580365177
"9036",9036,"THTON","ATWUR","S","P","U",0.129827967,38553.59985,0,0.143081253,0.606687722,0.965178784,0.612554046,0.601863188,0.656854166,0.496644934,0.134208948,0.235786784,0.530352073,0.24426123,0.760623916,0.83439369,0.787927361,0.747330209,0.658647164,0.33984776,0.724514609,0.742302913,0.163561336,0.405906692
"9037",9037,"EXCXQ","VDTBU","P","S","S",0.615541555,20515.61315,0,0.935184149,0.383933725,0.187674452,0.62515501,0.17824193,0.523105945,0.074740956,0.662965601,0.83723449,0.949150553,0.026571984,0.921080846,0.876243459,0.351724746,0.256298837,0.628108708,0.58737601,0.118608178,0.463103789,0.864684442,0.368955907
"9038",9038,"WBHYM","RXQPL","U","P","P",0.201117981,23596.7295,0,0.077480251,0.318576046,0.195319909,0.713267544,0.244881067,0.812181965,0.094784968,0.657615285,0.128623096,0.441855227,0.744198586,0.623760237,0.274953789,0.949793578,0.800637533,0.066175863,0.459483597,0.248255419,0.824403173,0.458109643,0.57465565
"9039",9039,"RTAPC","RQRGL","P","P","U",0.721618304,15444.63082,0,0.775139481,0.125076204,0.127498081,0.424517034,0.845354977,0.076676126,0.601200089,0.752078043,0.925178539,0.171607496,0.216330883,0.392546254,0.073360874,0.635970369,0.868461424,0.271007431,0.041679514,0.582945113,0.920688764,0.027241431,0.917260179
"9040",9040,"UIALM","DLPFB","P","P","U",0.069934049,4665.181084,0,0.161138913,0.50257338,0.053437732,0.165858015,0.927903686,0.821969002,0.519570702,0.904692401,0.177791103,0.998169491,0.347099559,0.484112298,0.702396067,0.750160277,0.078798535,0.794033285,0.137272577,0.575573128,0.716053153,0.874856567,0.539139581
"9041",9041,"CKRCE","IABEO","P","P","S",0.222099168,19942.4607,0,0.856045534,0.578627749,0.76784592,0.893271934,0.394750713,0.964997469,0.007599716,0.62632426,0.672201169,0.839827764,0.973247676,0.853242329,0.536535871,0.810071101,0.665346447,0.078666043,0.347122886,0.086186299,0.637157453,0.495481275,0.504239744
"9042",9042,"HBHLD","UFCXH","P","S","S",0.768587841,16536.86598,0,0.661753712,0.704844058,0.359977534,0.122503778,0.596211826,0.529095811,0.381610042,0.913073495,0.221697569,0.492921599,0.898855996,0.524026954,0.899875302,0.475543291,0.318990853,0.893856433,0.113150433,0.067406959,0.373989172,0.290424128,0.479910801
"9043",9043,"VGDVH","SKPJU","S","P","S",0.782017701,26061.48535,0,0.981098647,0.011403056,0.353766585,0.86215234,0.950281313,0.092952347,0.232828381,0.053745436,0.471229926,0.190906035,0.959479166,0.783594685,0.067004904,0.818071679,0.08554187,0.10797506,0.314395013,0.703956042,0.028198789,0.791890822,0.698461219
"9044",9044,"ICBCB","JNDRH","S","S","S",0.740494939,30625.68189,0,0.038497309,0.671926235,0.93429703,0.272865425,0.907602942,0.812565776,0.225849193,0.289214299,0.054396694,0.329816948,0.754092702,0.323603787,0.583575923,0.674839229,0.7558898,0.858820321,0.824512166,0.190098681,0.896768828,0.019965345,0.268063366
"9045",9045,"WSUYV","OOYDF","P","S","S",0.710909348,45911.49125,0,0.342537917,0.218521755,0.735984978,0.99957471,0.289172659,0.146537693,0.282559074,0.059058329,0.317900291,0.547428657,0.960381377,0.946477012,0.864439377,0.09820573,0.265013741,0.943204688,0.457004202,0.52005743,0.704650457,0.071954433,0.095456358
"9046",9046,"DSSTG","XPHDJ","U","S","U",0.342454344,7748.845246,0,0.556704013,0.483784968,0.237667776,0.977075351,0.751133536,0.04402221,0.825386839,0.261386996,0.890303678,0.272349833,0.950966048,0.530981358,0.209285263,0.223248364,0.436720536,0.692111853,0.381089209,0.088074669,0.681942849,0.889798758,0.509819231
"9047",9047,"LKWED","UVVYX","S","P","S",0.582686426,23723.14847,0,0.474105273,0.262067363,0.305660326,0.855948308,0.830556237,0.756033733,0.968778615,0.933990063,0.169416516,0.36615482,0.202010576,0.419344368,0.60354062,0.283510938,0.575433496,0.392135522,0.289392725,0.140127754,0.684195575,0.096379986,0.571342927
"9048",9048,"IMPJG","LRSFA","S","S","S",0.180403642,1845.889587,0,0.744895675,0.199885471,0.42617865,0.898588294,0.978619613,0.600837292,0.284308286,0.151635499,0.224792916,0.469000256,0.501509835,0.991283806,0.998692732,0.088850706,0.901422558,0.377036957,0.470839459,0.982763013,0.414344118,0.940443104,0.443306871
